date,Mkt,SMB,HML,UMD,RF
2016-10-01,-2.0,-4.43,4.07,0.69,0.02
2016-11-01,4.87,5.47,8.22,-4.07,0.01
2016-12-01,1.84,0.11,3.51,-0.38,0.03
2017-01-01,1.98,-1.06,-2.81,-0.98,0.04
2017-02-01,3.61,-2.01,-1.79,-1.63,0.04
2017-03-01,0.2,1.17,-3.33,-0.92,0.03
2017-04-01,1.1400000000000001,0.72,-2.11,0.44,0.05
2017-05-01,1.12,-2.61,-3.67,1.46,0.06
2017-06-01,0.8400000000000001,2.15,1.45,-0.32,0.06
2017-07-01,1.9400000000000002,-1.47,-0.36,1.66,0.07
2017-08-01,0.25,-1.62,-2.19,3.55,0.09
2017-09-01,2.5999999999999996,4.47,3.14,-1.18,0.09
2017-10-01,2.34,-1.95,0.12,4.3,0.09
2017-11-01,3.2,-0.58,-0.09,-0.71,0.08
2017-12-01,1.1500000000000001,-1.29,0.17,-1.63,0.09
2018-01-01,5.69,-3.09,-1.32,3.94,0.11
2018-02-01,-3.54,0.3,-1.01,3.97,0.11
2018-03-01,-2.23,4.05,-0.12,-1.28,0.12
2018-04-01,0.43,1.13,0.5,0.27,0.14
2018-05-01,2.79,5.28,-3.15,3.8,0.14
2018-06-01,0.62,1.19,-2.31,-2.38,0.14
2018-07-01,3.35,-2.21,0.57,-1.67,0.16
2018-08-01,3.6,1.15,-3.92,5.22,0.16
2018-09-01,0.21,-2.28,-1.63,-0.06,0.15
2018-10-01,-7.489999999999999,-4.78,3.46,-1.84,0.19
2018-11-01,1.8699999999999999,-0.71,0.34,-1.33,0.18
2018-12-01,-9.360000000000001,-2.48,-1.89,1.85,0.19
2019-01-01,8.620000000000001,2.89,-0.46,-8.65,0.21
2019-02-01,3.58,2.12,-2.71,0.86,0.18
2019-03-01,1.29,-3.05,-4.19,2.14,0.19
2019-04-01,4.17,-1.75,2.02,-2.55,0.21
2019-05-01,-6.73,-1.18,-2.28,7.6,0.21
2019-06-01,7.109999999999999,0.22,-0.79,-2.14,0.18
2019-07-01,1.38,-2.08,0.34,2.72,0.19
2019-08-01,-2.42,-2.4,-4.85,7.64,0.16
2019-09-01,1.6099999999999999,-1.05,6.77,-6.85,0.18
2019-10-01,2.21,0.24,-1.88,0.29,0.15
2019-11-01,3.99,0.91,-2.05,-2.6,0.12
2019-12-01,2.91,0.67,1.91,-2.27,0.14
2020-01-01,0.020000000000000004,-3.08,-6.27,5.43,0.13
2020-02-01,-8.010000000000002,1.02,-3.92,-0.23,0.12
2020-03-01,-13.260000000000002,-5.03,-13.96,8.55,0.12
2020-04-01,13.65,2.75,-1.39,-5.49,0.0
2020-05-01,5.59,2.49,-5.05,0.67,0.01
2020-06-01,2.4699999999999998,2.71,-2.35,-0.75,0.01
2020-07-01,5.779999999999999,-2.18,-1.39,7.61,0.01
2020-08-01,7.64,-0.25,-2.94,0.51,0.01
2020-09-01,-3.62,0.06,-2.51,3.05,0.01
2020-10-01,-2.0900000000000003,4.44,4.03,-3.03,0.01
2020-11-01,12.48,5.48,2.11,-12.25,0.01
2020-12-01,4.64,4.81,-1.36,-2.42,0.01
